"player","pos","team","games","pass_att","pass_comp","pass_yds","pass_yds_g","pass_tds","pass_int","pass_rate","rush_att","rush_yds","rush_avg","rush_tds","fumbles_lost","site_pts","site_fppg","src_id","data_src","id","source","position_asked","rec_tgt","rec","rec_yds","rec_yds_g","rec_avg","rec_tds","fg","fg_att","fg_0019","fg_att_0019","fg_2029","fg_att_2029","fg_3039","fg_att_3039","fg_4049","fg_att_4049","fg_50","fg_att_50","xp","xp_att","dst_int","dst_safety","dst_sacks","dst_tackles","dst_fum_rec","dst_fum_force","dst_td","dst_pts_allowed","dst_pts_allowed_g","dst_pass_yds_allowed","dst_rush_yds_allowed","dst_yds_allowed","dst_avg_yds_allowed","dst_fumbles","fg_50_att","fg_4049_att","fg_0039","fg_att_39","opp","fg_miss","xp_miss","bye","draft_rank","pass_comp_pct","pct_owned","misc_tds","misc_yds","fg_pct","xp_pct","idp_solo","pos_rank","overall_rank","opp_def_rank","team_id","team_name","home_team_id","home_team","home_abbr","away_team_id","away_team","away_abbr","proj_type","fumblesRecovered","opponentOffensiveRank"
"Stefon Diggs","WR","WAS",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,7.45,NA,"11329","FleaFlicker","12186","FleaFlicker","WR",4.6,4.6,54.8,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@DALSun 4:25 PM",NA,NA,7,"WR37",NA,"86%",0.3,54.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DK Metcalf","WR","PIT",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.3,NA,0,0,7.41,NA,"14706","FleaFlicker","14102","FleaFlicker","WR",3.8,3.8,52.4,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@NESun 1:00 PM",NA,NA,9,"WR31",NA,"95%",0.4,52.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Matthew Golden","WR","GB",NA,NA,NA,NA,NA,NA,NA,NA,0.6,2.8,NA,0,0,7.24,NA,"19266","FleaFlicker","17075","FleaFlicker","WR",3.8,3.8,50.8,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@NYJSun 1:00 PM",NA,NA,1,"WR41",NA,"81%",0.3,53.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rome Odunze","WR","CHI",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,7.22,NA,"18384","FleaFlicker","16616","FleaFlicker","WR",3.2,3.2,49.5,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MINSun 1:00 PM",NA,NA,0,"WR30",NA,"94%",0.4,49.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jalen Coker","WR","CAR",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,7.19,NA,"18787","FleaFlicker","16809","FleaFlicker","WR",3.9,3.9,50.4,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@ATLSun 1:00 PM",NA,NA,5,"WR48",NA,"83%",0.4,50.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan Addison","WR","MIN",NA,NA,NA,NA,NA,NA,NA,NA,0.2,2.2,NA,0,0,7.03,NA,"17613","FleaFlicker","16186","FleaFlicker","WR",3.2,3.2,45.5,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@CHISun 1:00 PM",NA,NA,6,"WR46",NA,"85%",0.4,47.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Courtland Sutton","WR","DEN",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,6.92,NA,"13795","FleaFlicker","13630","FleaFlicker","WR",3.7,3.7,47.8,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JACSun 4:05 PM",NA,NA,0,"WR34",NA,"93%",0.4,47.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jayden Reed","WR","GB",NA,NA,NA,NA,NA,NA,NA,NA,0.7,5,NA,0,0,6.9,NA,"17674","FleaFlicker","16184","FleaFlicker","WR",3.8,3.8,44.6,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@NYJSun 1:00 PM",NA,NA,1,"WR44",NA,"82%",0.3,49.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quentin Johnston","WR","LAC",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,0,0,6.8,NA,"17593","FleaFlicker","16188","FleaFlicker","WR",3.3,3.3,45.5,NA,NA,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LVSun 4:05 PM",NA,NA,7,"WR35",NA,"89%",0.4,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Xavier Worthy","WR","KC",NA,NA,NA,NA,NA,NA,NA,NA,0.8,4.8,NA,0,0,6.65,NA,"18363","FleaFlicker","16620","FleaFlicker","WR",3.3,3.3,43.9,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"INDSun 8:20 PM",NA,NA,5,"WR54",NA,"78%",0.3,48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Romeo Doubs","WR","NE",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,6.56,NA,"16941","FleaFlicker","15779","FleaFlicker","WR",3.5,3.5,47.8,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PITSun 1:00 PM",NA,NA,1,"WR50",NA,"76%",0.3,47.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Chris Godwin","WR","TB",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,NA,0,0,6.45,NA,"12926","FleaFlicker","13163","FleaFlicker","WR",4,4,44.7,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLESun 1:00 PM",NA,NA,0,"WR36",NA,"88%",0.3,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Pittman","WR","PIT",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,6.18,NA,"15603","FleaFlicker","14842","FleaFlicker","WR",4.6,4.6,45.9,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@NESun 1:00 PM",NA,NA,9,"WR47",NA,"87%",0.3,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Khalil Shakir","WR","BUF",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,NA,0,0,6.15,NA,"16947","FleaFlicker","15761","FleaFlicker","WR",4.1,4.1,44.7,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DETThu 8:15 PM",NA,NA,7,"WR56",NA,"71%",0.3,45.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Marvin Harrison","WR","ARI",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,6.14,NA,"18381","FleaFlicker","16614","FleaFlicker","WR",3.3,3.3,46,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEASun 4:25 PM",NA,NA,4,"WR39",NA,"93%",0.3,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Michael Wilson","WR","ARI",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,6.12,NA,"17671","FleaFlicker","16206","FleaFlicker","WR",3.9,3.9,46.9,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SEASun 4:25 PM",NA,NA,4,"WR52",NA,"89%",0.2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brian Thomas","WR","JAC",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.9,NA,0,0,5.81,NA,"18361","FleaFlicker","16618","FleaFlicker","WR",3.1,3.1,43.6,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@DENSun 4:05 PM",NA,NA,7,"WR38",NA,"90%",0.2,44.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jakobi Meyers","WR","JAC",NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.2,NA,0,0,5.79,NA,"14949","FleaFlicker","14127","FleaFlicker","WR",3.8,3.8,43.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@DENSun 4:05 PM",NA,NA,7,"WR45",NA,"80%",0.2,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"KC Concepcion","WR","CLE",NA,NA,NA,NA,NA,NA,NA,NA,0.6,3.1,NA,0,0.1,5.64,NA,"20052","FleaFlicker","17501","FleaFlicker","WR",3.3,3.3,40.9,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@TBSun 1:00 PM",NA,NA,1,"WR43",NA,"78%",0.2,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carnell Tate","WR","TEN",NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,NA,0,0,5.63,NA,"20044","FleaFlicker","17497","FleaFlicker","WR",3.4,3.4,43.6,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHISun 1:00 PM",NA,NA,9,"WR33",NA,"89%",0.2,43.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Josh Downs","WR","IND",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.4,NA,0,0,5.55,NA,"17622","FleaFlicker","16187","FleaFlicker","WR",4.1,4.1,42.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@KCSun 8:20 PM",NA,NA,3,"WR49",NA,"78%",0.2,42.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Caleb Douglas","WR","MIA",NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,NA,0,0,5.51,NA,"20074","FleaFlicker","17599","FleaFlicker","WR",3.3,3.3,42.5,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@SFSun 4:25 PM",NA,NA,6,"WR67",NA,"45%",0.2,42.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Devaughn Vele","WR","NO",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,5.49,NA,"18587","FleaFlicker","16788","FleaFlicker","WR",3.6,3.6,41.9,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@BALSun 1:00 PM",NA,NA,8,"WR87",NA,"46%",0.2,41.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mack Hollins","WR","NE",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,5.32,NA,"13008","FleaFlicker","13289","FleaFlicker","WR",3.1,3.1,40.8,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PITSun 1:00 PM",NA,NA,1,"WR93",NA,"15%",0.2,40.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Denzel Boston","WR","CLE",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.3,NA,0,0,5.24,NA,"20101","FleaFlicker","17500","FleaFlicker","WR",3,3,39.7,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@TBSun 1:00 PM",NA,NA,1,"WR55",NA,"58%",0.2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rashid Shaheed","WR","SEA",NA,NA,NA,NA,NA,NA,NA,NA,0.8,4.9,NA,0,0,5.23,NA,"17243","FleaFlicker","16080","FleaFlicker","WR",2.5,2.5,35,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@ARISun 4:25 PM",NA,NA,1,"WR57",NA,"70%",0.2,39.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jauan Jennings","WR","MIN",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,5.22,NA,"15751","FleaFlicker","14860","FleaFlicker","WR",2.8,2.8,35,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@CHISun 1:00 PM",NA,NA,6,"WR73",NA,"48%",0.3,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tre Tucker","WR","LV",NA,NA,NA,NA,NA,NA,NA,NA,0.5,2.3,NA,0,0,5.22,NA,"17635","FleaFlicker","16287","FleaFlicker","WR",2.9,2.9,38.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@LACSun 4:05 PM",NA,NA,3,"WR64",NA,"49%",0.2,40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jerry Jeudy","WR","CLE",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,NA,0,0,5.13,NA,"15544","FleaFlicker","14833","FleaFlicker","WR",3.1,3.1,41.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@TBSun 1:00 PM",NA,NA,1,"WR74",NA,"42%",0.2,41.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jalen Nailor","WR","LV",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.5,NA,0,0,5.1,NA,"17018","FleaFlicker","15786","FleaFlicker","WR",2.7,2.7,37.5,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@LACSun 4:05 PM",NA,NA,3,"WR72",NA,"35%",0.2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kayshon Boutte","WR","HOU",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,5.07,NA,"17725","FleaFlicker","16193","FleaFlicker","WR",2.4,2.4,35.3,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CINSun 1:00 PM",NA,NA,8,"WR59",NA,"45%",0.3,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dontayvion Wicks","WR","PHI",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,5.07,NA,"17792","FleaFlicker","16195","FleaFlicker","WR",2.6,2.6,35.1,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@TENSun 1:00 PM",NA,NA,0,"WR60",NA,"44%",0.3,35.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wan'Dale Robinson","WR","TEN",NA,NA,NA,NA,NA,NA,NA,NA,0.2,0.9,NA,0,0,4.97,NA,"16869","FleaFlicker","15757","FleaFlicker","WR",4,4,39.4,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHISun 1:00 PM",NA,NA,9,"WR51",NA,"81%",0.2,40.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rashod Bateman","WR","BAL",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,4.96,NA,"16248","FleaFlicker","15293","FleaFlicker","WR",2.2,2.2,31.8,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOSun 1:00 PM",NA,NA,3,"WR66",NA,"25%",0.3,31.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Makai Lemon","WR","PHI",NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,NA,0,0,4.92,NA,"20058","FleaFlicker","17499","FleaFlicker","WR",2.9,2.9,36.5,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@TENSun 1:00 PM",NA,NA,0,"WR40",NA,"81%",0.2,36.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Demarcus Robinson","WR","SF",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,4.87,NA,"12106","FleaFlicker","12785","FleaFlicker","WR",2.2,2.2,32.6,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIASun 4:25 PM",NA,NA,8,NA,NA,"12%",0.3,32.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cooper Kupp","WR","SEA",NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,NA,0,0,4.66,NA,"12970","FleaFlicker","13164","FleaFlicker","WR",2.8,2.8,34.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@ARISun 4:25 PM",NA,NA,1,"WR83",NA,"35%",0.2,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Malik Washington","WR","MIA",NA,NA,NA,NA,NA,NA,NA,NA,0.7,3.7,NA,0,0.1,4.61,NA,"18498","FleaFlicker","16684","FleaFlicker","WR",3.3,3.3,31.2,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@SFSun 4:25 PM",NA,NA,6,"WR85",NA,"35%",0.2,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DeMario Douglas","WR","NE",NA,NA,NA,NA,NA,NA,NA,NA,0.3,1.1,NA,0,0,4.57,NA,"17724","FleaFlicker","16342","FleaFlicker","WR",2.9,2.9,35.2,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PITSun 1:00 PM",NA,NA,1,"WR98",NA,"18%",0.2,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Keenan Allen","WR","IND",NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,4.56,NA,"9380","FleaFlicker","11222","FleaFlicker","WR",3.6,3.6,35,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@KCSun 8:20 PM",NA,NA,3,"WR62",NA,"40%",0.2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Adonai Mitchell","WR","NYJ",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,NA,0,0,4.55,NA,"18395","FleaFlicker","16626","FleaFlicker","WR",2.4,2.4,34.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GBSun 1:00 PM",NA,NA,3,"WR61",NA,"38%",0.2,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jalen McMillan","WR","TB",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.7,NA,0,0,4.54,NA,"18435","FleaFlicker","16628","FleaFlicker","WR",2.3,2.3,29.9,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLESun 1:00 PM",NA,NA,0,"WR69",NA,"39%",0.2,30.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ryan Flournoy","WR","DAL",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.9,NA,0,0,4.45,NA,"18536","FleaFlicker","16778","FleaFlicker","WR",2.3,2.3,30,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WASSun 4:25 PM",NA,NA,4,"WR79",NA,"26%",0.2,30.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tre' Harris","WR","LAC",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.2,NA,0,0,4.19,NA,"19298","FleaFlicker","17072","FleaFlicker","WR",2.6,2.6,31.1,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LVSun 4:05 PM",NA,NA,7,"WR63",NA,"35%",0.2,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Antonio Williams","WR","WAS",NA,NA,NA,NA,NA,NA,NA,NA,0.1,0.3,NA,0,0,4.16,NA,"20109","FleaFlicker","17512","FleaFlicker","WR",2.2,2.2,29.9,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"@DALSun 4:25 PM",NA,NA,7,"WR76",NA,"38%",0.2,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
